AACM71csS-Q,91000,0,person,1,present,0.526,0.708,0.23166667,1
AAEjNUmj09M,268000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,269000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,270000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,271000,18,toilet,0,present,0.279,0.684,0.335,0.99833333
AAEjNUmj09M,272000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,273000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,274000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,275000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,276000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,277000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,278000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,279000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,280000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,281000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,282000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,283000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,284000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,285000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAEjNUmj09M,286000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,58000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,59000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,60000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,61000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,62000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,63000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,64000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,65000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,66000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,67000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,68000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,69000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,70000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,71000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,72000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,73000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,74000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,75000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFXYj6CM9k,76000,21,umbrella,0,absent,-1.0,-1.0,-1.0,-1.0
AAFoV_da9KY,70000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
AAFoV_da9KY,71000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
AAFoV_da9KY,72000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
AAFoV_da9KY,73000,16,truck,0,absent,-1.0,-1.0,-1.0,-1.0
AAFoV_da9KY,74000,16,truck,0,present,0.001,0.205,0.48666668,0.67
AAFoV_da9KY,75000,16,truck,0,present,0,0.391,0.083333336,0.71666664
AAFoV_da9KY,76000,16,truck,0,present,0,0.605,0.051666666,0.74
AAFoV_da9KY,77000,16,truck,0,present,0,0.794,0.058333334,0.75333333
AAFoV_da9KY,78000,16,truck,0,present,0,0.914,0.06,0.7733333
AAFoV_da9KY,79000,16,truck,0,present,0,0.958,0.06666667,0.76
AAFoV_da9KY,80000,16,truck,0,present,0,1,0.068333335,0.75666666
AAFoV_da9KY,81000,16,truck,0,present,0,1,0.07833333,0.76
AAFoV_da9KY,82000,16,truck,0,present,0,1,0.08166666,0.75166667
AAFoV_da9KY,83000,16,truck,0,present,0,1,0.086666666,0.74666667
AAFoV_da9KY,84000,16,truck,0,present,0,1,0.055,0.74333334
AAFoV_da9KY,85000,16,truck,0,present,0,1,0.065,0.74833333
AAFoV_da9KY,86000,16,truck,0,present,0,1,0.068333335,0.735
AAFoV_da9KY,87000,16,truck,0,present,0,1,0.06,0.735
AAFoV_da9KY,88000,16,truck,0,present,0,1,0.041666668,0.72
AAFoV_da9KY,89000,16,truck,0,present,0,0.818,0.061666667,0.7416667
AAFoV_da9KY,90000,16,truck,0,present,0.001,0.553,0,0.6166667
AAFoV_da9KY,91000,16,truck,0,present,0,0.267,0.16333333,0.38333333
AAGWu5D-ORU,28000,0,person,0,present,0.009,0.793,0.16333333,0.98
AAGWu5D-ORU,29000,0,person,0,present,0.062,0.703,0.005,0.985
AAGWu5D-ORU,30000,0,person,0,present,0.246,0.671,0.06333333,0.98
AAGWu5D-ORU,31000,0,person,0,present,0.462,0.712,0.22,0.97833335
AAGWu5D-ORU,32000,0,person,0,present,0.385,0.633,0.061666667,0.6383333
AAGWu5D-ORU,33000,0,person,0,present,0.072,0.616,0.13,0.71
AAGWu5D-ORU,34000,0,person,0,present,0.38,0.769,0.07833333,0.9766667
AAGWu5D-ORU,35000,0,person,0,present,0.086,0.426,0.23833333,0.715
AAGWu5D-ORU,36000,0,person,0,present,0.474,0.858,0.38,0.98
AAGWu5D-ORU,37000,0,person,0,present,0.009,0.562,0,0.49
AAGWu5D-ORU,38000,0,person,0,present,0.223,0.675,0.021666666,0.90166664
AAGWu5D-ORU,39000,0,person,0,present,0.125,0.756,0,0.975
AAGWu5D-ORU,40000,0,person,0,present,0.52,1,0.18166667,0.9766667
AAGWu5D-ORU,41000,0,person,0,present,0.512,1,0.20833333,0.985
AAGWu5D-ORU,42000,0,person,0,present,0.516,1,0.205,0.98
AAGWu5D-ORU,43000,0,person,0,present,0.506,1,0.19833334,0.9716667
AAGWu5D-ORU,44000,0,person,0,present,0.319,0.976,0.08166666,0.9816667
AAGWu5D-ORU,45000,0,person,0,present,0.244,0.846,0,0.9766667
AAGWu5D-ORU,46000,0,person,0,present,0.328,0.868,0,0.9766667
AAI0cDTWFvE,0,15,train,0,present,0.056,0.932,0.115,0.84166664
AAI0cDTWFvE,1000,15,train,0,present,0.05,0.931,0.123333335,0.845
AAI0cDTWFvE,2000,15,train,0,present,0.038,0.927,0.12166667,0.845
AAI0cDTWFvE,3000,15,train,0,present,0.032,0.926,0.123333335,0.84833336
AAI0cDTWFvE,4000,15,train,0,present,0.036,0.926,0.123333335,0.8383333
AAI0cDTWFvE,5000,15,train,0,present,0.031,0.924,0.12,0.84166664
AAI0cDTWFvE,6000,15,train,0,present,0.038,0.922,0.115,0.8333333
AAI0cDTWFvE,7000,15,train,0,present,0.036,0.923,0.1,0.82166666
AAI0cDTWFvE,8000,15,train,0,present,0.039,0.921,0.10333333,0.825
AAI0cDTWFvE,9000,15,train,0,present,0.033,0.919,0.11,0.83
AAI0cDTWFvE,10000,15,train,0,present,0.043,0.924,0.12833333,0.8466667
AAI0cDTWFvE,11000,15,train,0,present,0.042,0.926,0.135,0.855
AAI0cDTWFvE,12000,15,train,0,present,0.042,0.925,0.14166667,0.86333334
AAI0cDTWFvE,13000,15,train,0,present,0.039,0.923,0.13666667,0.85833335
AAI0cDTWFvE,14000,15,train,0,present,0.042,0.926,0.14166667,0.85833335
AAI0cDTWFvE,15000,15,train,0,present,0.044,0.926,0.14166667,0.86333334
AAI0cDTWFvE,16000,15,train,0,present,0.044,0.927,0.14,0.865
AAI0cDTWFvE,28000,15,train,1,present,0.039,0.921,0.13333334,0.88666666
AAI0cDTWFvE,29000,15,train,1,present,0.036,0.919,0.13,0.87333333
AAI0cDTWFvE,30000,15,train,1,present,0.037,0.918,0.13,0.86833334
AAI0cDTWFvE,31000,15,train,1,present,0.036,0.915,0.13166666,0.91333336
AAI0cDTWFvE,32000,15,train,1,present,0.033,0.914,0.12833333,0.89166665
AAI0cDTWFvE,33000,15,train,1,present,0.032,0.914,0.12,0.87
AAI0cDTWFvE,34000,15,train,1,present,0.029,0.907,0.115,0.8933333
AAI0cDTWFvE,35000,15,train,1,present,0.03,0.91,0.11,0.88166666
AAI0cDTWFvE,36000,15,train,1,present,0.031,0.93,0.10666667,0.8933333
AAI0cDTWFvE,37000,15,train,1,present,0.033,1,0.093333334,0.925
AAI0cDTWFvE,38000,15,train,1,present,0.027,1,0.055,0.95666665
AAI0cDTWFvE,39000,15,train,1,present,0.031,1,0.043333333,1
AAI0cDTWFvE,40000,15,train,1,present,0.028,1,0.023333333,1
AAI0cDTWFvE,41000,15,train,1,present,0.027,1,0,1
AAI0cDTWFvE,42000,15,train,1,present,0.025,1,0,1
AAI0cDTWFvE,43000,15,train,1,present,0.023,1,0,1
AAI0cDTWFvE,44000,15,train,1,present,0.025,1,0,1
AAI0cDTWFvE,45000,15,train,1,present,0.024,1,0,1
AAI0cDTWFvE,46000,15,train,1,present,0.033,1,0,1
AAJkJFd_7i8,58000,18,toilet,0,present,0.443,0.486,0.69,0.85
AAJkJFd_7i8,59000,18,toilet,0,present,0.482,0.587,0.43,0.92333335
AAJkJFd_7i8,60000,18,toilet,0,present,0.348,0.443,0.345,0.7966667
AAJkJFd_7i8,61000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,62000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,63000,18,toilet,0,present,0.015,0.207,0.33166668,0.83666664
AAJkJFd_7i8,64000,18,toilet,0,present,0.453,0.695,0.44833332,0.96166664
AAJkJFd_7i8,65000,18,toilet,0,present,0.513,0.771,0.6766667,1
AAJkJFd_7i8,66000,18,toilet,0,present,0.722,0.815,0.8,0.97833335
AAJkJFd_7i8,67000,18,toilet,0,present,0.558,0.879,0.6533333,1
AAJkJFd_7i8,68000,18,toilet,0,present,0.664,1,0.71,1
AAJkJFd_7i8,69000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,70000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,71000,18,toilet,0,present,0.706,1,0.38333333,1
AAJkJFd_7i8,72000,18,toilet,0,present,0,0.522,0.40166667,1
AAJkJFd_7i8,73000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,74000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,75000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAJkJFd_7i8,76000,18,toilet,0,absent,-1.0,-1.0,-1.0,-1.0
AAKsIdU0QJY,13000,12,knife,0,present,0.1,0.73,0.038333334,0.85833335
AAKsIdU0QJY,14000,12,knife,0,present,0.116,0.828,0.06333333,0.7133333
AAKsIdU0QJY,15000,12,knife,0,present,0.116,0.812,0.14166667,0.67
AAKsIdU0QJY,16000,12,knife,0,present,0.233,0.866,0,0.79333335
AAKsIdU0QJY,17000,12,knife,0,present,0.171,0.802,0,0.995
AAKsIdU0QJY,18000,12,knife,0,present,0.16,0.894,0.27,0.63
AAKsIdU0QJY,19000,12,knife,0,present,0.541,0.973,0.093333334,0.61833334
AAKsIdU0QJY,20000,12,knife,0,present,0.292,0.689,0,0.9216667
AAKsIdU0QJY,21000,12,knife,0,present,0.353,0.737,0.065,0.94
AAKsIdU0QJY,22000,12,knife,0,present,0.159,0.809,0.17833333,0.64
AAKsIdU0QJY,23000,12,knife,0,present,0.259,0.951,0,0.86333334
AAKsIdU0QJY,24000,12,knife,0,present,0.123,0.697,0.021666666,0.9266667
AAKsIdU0QJY,25000,12,knife,0,present,0.123,0.731,0.08,0.815
AAKsIdU0QJY,26000,12,knife,0,present,0.386,0.552,0.25333333,0.47833332
AAKsIdU0QJY,27000,12,knife,0,present,0.357,0.543,0.245,0.48333332
AAKsIdU0QJY,28000,12,knife,0,present,0.418,0.668,0.33166668,0.635
AAKsIdU0QJY,29000,12,knife,0,present,0.462,0.595,0.27166668,0.59
AAKsIdU0QJY,30000,12,knife,0,present,0.489,0.747,0.315,0.5183333
AAKsIdU0QJY,31000,12,knife,0,present,0.484,0.687,0.26333332,0.47333333
AALP2LjZhOE,43000,11,motorcycle,0,present,0,0.718,0,1
AALP2LjZhOE,44000,11,motorcycle,0,present,0.252,1,0,1
AALP2LjZhOE,45000,11,motorcycle,0,present,0.322,1,0,1
AALP2LjZhOE,46000,11,motorcycle,0,present,0.259,1,0,1
AALP2LjZhOE,47000,11,motorcycle,0,present,0.298,1,0,1
AALP2LjZhOE,48000,11,motorcycle,0,present,0.352,1,0,1
AALP2LjZhOE,49000,11,motorcycle,0,present,0.04,1,0,1
AALP2LjZhOE,50000,11,motorcycle,0,present,0,0.335,0,1
AALP2LjZhOE,51000,11,motorcycle,0,present,0,0.336,0,1
AALP2LjZhOE,52000,11,motorcycle,0,present,0,1,0,1
AALP2LjZhOE,53000,11,motorcycle,0,present,0,1,0,1
AALP2LjZhOE,54000,11,motorcycle,0,present,0.071,1,0,1
AALP2LjZhOE,55000,11,motorcycle,0,present,0.261,1,0,1
AALP2LjZhOE,56000,11,motorcycle,0,present,0.336,1,0,1
AALP2LjZhOE,57000,11,motorcycle,0,present,0.217,0.774,0,1
AALP2LjZhOE,58000,11,motorcycle,0,present,0.136,0.938,0,1
AALP2LjZhOE,59000,11,motorcycle,0,present,0,1,0,1
AALP2LjZhOE,60000,11,motorcycle,0,present,0,1,0,1
AALP2LjZhOE,61000,11,motorcycle,0,present,0,1,0,1
AAOjiqipMmk,13000,18,toilet,0,present,0.224,0.717,0,1
AAOjiqipMmk,14000,18,toilet,0,present,0.398,0.92,0.14833333,1
AAOjiqipMmk,15000,18,toilet,0,present,0.123,0.698,0.01,1
AAOjiqipMmk,16000,18,toilet,0,present,0,0.435,0.18166667,1
AAOjiqipMmk,17000,18,toilet,0,present,0,0.582,0,1
AAOjiqipMmk,18000,18,toilet,0,present,0,0.475,0.11833333,1
AAOjiqipMmk,19000,18,toilet,0,present,0.1,0.976,0.07333333,1
AAOjiqipMmk,20000,18,toilet,0,present,0,1,0.5083333,1
AAOjiqipMmk,21000,18,toilet,0,present,0,1,0.29333332,1
AAOjiqipMmk,22000,18,toilet,0,present,0,1,0.185,1
AAOjiqipMmk,23000,18,toilet,0,present,0,1,0.165,1
AAOjiqipMmk,24000,18,toilet,0,present,0.001,1,0.13666667,1
AAOjiqipMmk,25000,18,toilet,0,present,0,1,0.125,1
AAOjiqipMmk,26000,18,toilet,0,present,0,1,0.13166666,1
AAOjiqipMmk,27000,18,toilet,0,present,0.321,1,0.155,1
AAOjiqipMmk,28000,18,toilet,0,present,0.184,1,0.2,1
AAOjiqipMmk,29000,18,toilet,0,present,0,1,0.093333334,1
AAOjiqipMmk,30000,18,toilet,0,present,0.279,0.998,0.12666667,1
AAOjiqipMmk,31000,18,toilet,0,present,0.234,1,0.16833334,1
AAOjiqipMmk,43000,18,toilet,1,present,0.032,1,0.07833333,1
AAOjiqipMmk,44000,18,toilet,1,present,0.207,1,0.13166666,1
AAOjiqipMmk,45000,18,toilet,1,present,0.227,1,0.145,1
AAOjiqipMmk,46000,18,toilet,1,present,0.025,1,0,1
AAOjiqipMmk,47000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,48000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,49000,18,toilet,1,present,0.069,1,0,1
AAOjiqipMmk,50000,18,toilet,1,present,0.077,1,0,1
AAOjiqipMmk,51000,18,toilet,1,present,0.015,1,0.0033333334,1
AAOjiqipMmk,52000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,53000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,54000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,55000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,56000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,57000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,58000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,59000,18,toilet,1,present,0,1,0,1
AAOjiqipMmk,60000,18,toilet,1,present,0.021,1,0.06,1
AAOjiqipMmk,61000,18,toilet,1,present,0,1,0,1
AAO25vulXR0,28000,15,train,0,present,0,1,0.40666667,0.7683333
AAO25vulXR0,29000,15,train,0,present,0,1,0.44666666,0.77666664
AAO25vulXR0,30000,15,train,0,present,0,1,0.44333333,0.75166667
AAO25vulXR0,31000,15,train,0,present,0,0.87,0.38833332,0.6333333
AAO25vulXR0,32000,15,train,0,present,0,0.793,0.335,0.57
AAO25vulXR0,33000,15,train,0,present,0,0.875,0.36833334,0.635
AAO25vulXR0,34000,15,train,0,present,0,0.874,0.33333334,0.605
AAO25vulXR0,35000,15,train,0,present,0,0.817,0.365,0.6116667
AAO25vulXR0,36000,15,train,0,present,0,0.744,0.33166668,0.6
AAO25vulXR0,37000,15,train,0,present,0,0.708,0.31666666,0.6116667
AAO25vulXR0,38000,15,train,0,present,0,0.726,0.335,0.63666666
AAO25vulXR0,39000,15,train,0,present,0,0.823,0.29333332,0.67333335
AAO25vulXR0,40000,15,train,0,present,0,0.861,0.29166666,0.68333334
AAO25vulXR0,41000,15,train,0,present,0,1,0.195,0.7416667
AAO25vulXR0,42000,15,train,0,present,0,1,0.17166667,0.7366667
AAO25vulXR0,43000,15,train,0,present,0,0.891,0.28333333,0.6983333
AAO25vulXR0,44000,15,train,0,present,0,0.872,0.38166666,0.7416667
AAO25vulXR0,45000,15,train,0,present,0,0.871,0.42166665,0.705
AAO25vulXR0,46000,15,train,0,present,0.273,0.699,0.48666668,0.63666666
AAPsPbzxorI,0,7,cat,0,present,0.241,0.605,0.0016666667,0.99
AAPsPbzxorI,1000,7,cat,0,present,0.407,0.597,0,0.9116667
AAPsPbzxorI,2000,7,cat,0,present,0.438,0.637,0.061666667,0.975
AAPsPbzxorI,3000,7,cat,0,present,0.353,0.587,0.0033333334,1
AAPsPbzxorI,4000,7,cat,0,present,0.414,0.664,0.14833333,1
AAPsPbzxorI,5000,7,cat,0,absent,-1.0,-1.0,-1.0,-1.0
AAPsPbzxorI,6000,7,cat,0,present,0.331,0.564,0,0.685
AAPsPbzxorI,7000,7,cat,0,absent,-1.0,-1.0,-1.0,-1.0
AAPsPbzxorI,8000,7,cat,0,present,0.271,0.551,0.35666665,0.94166666
AAPsPbzxorI,9000,7,cat,0,present,0.39,0.693,0.05,0.8
AAPsPbzxorI,10000,7,cat,0,present,0.259,0.572,0.20333333,0.8933333
AAPsPbzxorI,11000,7,cat,0,present,0.087,0.465,0.5133333,1
AAPsPbzxorI,12000,7,cat,0,present,0.366,0.634,0.36,0.875
AAPsPbzxorI,13000,7,cat,0,present,0.437,0.706,0.096666664,0.62833333
AAPsPbzxorI,14000,7,cat,0,present,0.372,0.645,0.29166666,0.81333333
AAPsPbzxorI,15000,7,cat,0,absent,-1.0,-1.0,-1.0,-1.0
AAPsPbzxorI,16000,7,cat,0,present,0.345,0.633,0.27,0.72
AAPsPbzxorI,17000,7,cat,0,absent,-1.0,-1.0,-1.0,-1.0
AAQXGfJROpE,0,19,dog,0,present,0.656,0.8,0.49,0.73833334
AAQXGfJROpE,1000,19,dog,0,present,0.567,0.696,0.48833334,0.7783333
AAQXGfJROpE,2000,19,dog,0,present,0.094,0.259,0.44666666,0.66333336
AAQXGfJROpE,3000,19,dog,0,present,0,0.249,0.67333335,0.935
AAQXGfJROpE,4000,19,dog,0,present,0.659,0.822,0.77,1
AAQXGfJROpE,5000,19,dog,0,present,0.862,1,0.5283333,0.67833334
AAQXGfJROpE,6000,19,dog,0,present,0.598,0.802,0.45333335,0.61333334
AAQXGfJROpE,7000,19,dog,0,present,0.224,0.373,0.33,0.45
AAQXGfJROpE,8000,19,dog,0,present,0.011,0.182,0.39,0.645
AAQXGfJROpE,9000,19,dog,0,present,0,0.295,0.455,0.75166667
AAQXGfJROpE,10000,19,dog,0,present,0,0.109,0.39166668,0.63166666
AAQXGfJROpE,11000,19,dog,0,absent,-1.0,-1.0,-1.0,-1.0
AAQXGfJROpE,12000,19,dog,0,present,0.001,0.105,0.52166665,0.79
AAQXGfJROpE,13000,19,dog,0,present,0.044,0.346,0.61833334,0.9116667
AAQXGfJROpE,14000,19,dog,0,present,0.173,0.341,0.62,0.91
AAQXGfJROpE,15000,19,dog,0,present,0,0.156,0.72833335,1
AAQXGfJROpE,16000,19,dog,0,present,0.062,0.302,0.6483333,0.9
AARNQeeGCeM,118000,0,person,0,present,0.615,0.715,0.7783333,1
AARNQeeGCeM,119000,0,person,0,present,0.546,0.648,0.78,1
AARNQeeGCeM,120000,0,person,0,present,0.47,0.577,0.72833335,1
AARNQeeGCeM,121000,0,person,0,present,0.401,0.519,0.74,1
AARNQeeGCeM,122000,0,person,0,present,0.313,0.409,0.76,1
AARNQeeGCeM,123000,0,person,0,present,0.27,0.395,0.72333336,0.995
AARNQeeGCeM,124000,0,person,0,present,0.194,0.283,0.7583333,1
AARNQeeGCeM,125000,0,person,0,present,0.065,0.155,0.75666666,1
AARNQeeGCeM,126000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,127000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,128000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,129000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,130000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,131000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,132000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,133000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,134000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,135000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,136000,0,person,0,absent,-1.0,-1.0,-1.0,-1.0
AARNQeeGCeM,163000,0,person,1,present,0.309,0.437,0.6616667,0.87833333
AARNQeeGCeM,164000,0,person,1,present,0.316,0.452,0.6816667,0.9166667
AARNQeeGCeM,165000,0,person,1,present,0.316,0.463,0.6816667,1
AARNQeeGCeM,166000,0,person,1,present,0.325,0.464,0.66833335,1
AARNQeeGCeM,167000,0,person,1,present,0.302,0.452,0.65,0.97833335
AARNQeeGCeM,168000,0,person,1,present,0.299,0.441,0.62833333,0.94
AARNQeeGCeM,169000,0,person,1,present,0.281,0.436,0.6016667,0.92333335
AARNQeeGCeM,170000,0,person,1,present,0.269,0.42,0.6016667,0.92833334
AARNQeeGCeM,171000,0,person,1,present,0.272,0.404,0.61,0.94166666
AARNQeeGCeM,172000,0,person,1,present,0.222,0.365,0.59166664,0.9033333
